consent_key.keys,consent_key.rt,intro_key_2.keys,intro_key_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,keyTraining.keys,keyTraining.corr,keyTraining.rt,practiceloop.thisRepN,practiceloop.thisTrialN,practiceloop.thisN,practiceloop.thisIndex,practiceloop.ran,s11,s1_1,s12,s22,s13,s23,s33,s14,s24,s34,s44,s15,s25,s35,s45,s55,t11,t1_1,t12,t22,t13,t23,t33,t14,t24,t34,t44,t15,t25,t35,t45,t55,corrans,study,o11,o1_1,o12,o22,o13,o23,o33,o14,o24,o34,o44,o15,o25,o35,o45,o55,ot11,ot1_1,ot12,ot22,ot13,ot23,ot33,ot14,ot24,ot34,ot44,ot15,ot25,ot35,ot45,ot55,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.corr,key_resp.rt,testloop.thisRepN,testloop.thisTrialN,testloop.thisN,testloop.thisIndex,testloop.ran,setsize,key_resp_3.keys,key_resp_3.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,s,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.65971,0,4,4,74,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,0,1.24796,0,5,5,53,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.27758,0,6,6,73,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,2.644245,0,7,7,48,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.001035,0,8,8,55,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.043375,0,9,9,63,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/24possible.bmp,images/24possible.bmp,,,,,,,,,,,,,,,images/24possible.bmp,,,,,,,,,,,,,,s,possible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.108125,0,10,10,28,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.728,0,11,11,81,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.92329,0,12,12,31,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,d,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,0,1.36842,0,13,13,58,1,3,,
,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.894995,0,14,14,19,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,images/69possible.bmp,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.007585,0,15,15,119,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.42642,0,16,16,29,1,2,,
,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.807455,0,17,17,21,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,images/05impossible.bmp,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.044875,0,18,18,97,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55impossible.bmp,images/55impossible.bmp,images/55impossible.bmp,images/55impossible.bmp,,,,,,,,,,,,,,,,images/55impossible.bmp,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,0,2.175415,0,19,19,93,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.44229,0,20,20,11,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.183295,0,21,21,107,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.818295,0,22,22,54,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.802165,0,23,23,95,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.339545,0,24,24,85,1,4,,
,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.81471,0,25,25,23,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.99654,0,26,26,91,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.10217,0,27,27,41,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,0,1.222125,0,28,28,92,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,images/38possible.bmp,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,0,0.910085,0,29,29,108,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,0.97446,0,30,30,111,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,1.960835,0,31,31,88,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,0,1.176835,0,32,32,90,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,0.792915,0,33,33,17,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.77725,0,34,34,71,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,,,,,,,,,,,,,,images/22impossible.bmp,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,0,1.351165,0,35,35,105,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,images/05impossible.bmp,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.642625,0,36,36,103,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,1.188205,0,37,37,33,1,2,,
,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,d,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,d,1,0.70875,0,38,38,10,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,0.78454,0,39,39,15,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d30eb1a18d10b001813369e,60463557820f8508fdb1e39c,2021-03-08_15h33.04.286,Impossible2021,2020.1.3,MacIntel,60,60462d2f8138f40887a79fc4,,,s,1,0.565045,0,40,40,4,1,1,,
